4.06, 0.00, -0.03
4.07, 0.00, -0.00
4.07, 0.00, 0.01
4.08, 0.00, 0.00
4.08, 0.00, -0.00
4.09, 0.00, -0.01
4.10, 0.00, -0.04
4.10, 0.00, -0.05
4.11, 0.00, -0.04
4.12, 0.00, -0.02
4.12, 0.00, 0.01
4.13, 0.00, -0.01
4.13, 0.00, -0.02
4.14, 0.00, 0.00
4.15, 0.00, 0.02
4.15, 0.00, 0.05
4.16, -1.53, 0.02
4.17, -1.53, -0.06
4.17, -1.53, -0.15
4.18, -1.53, -0.18
4.18, -1.53, -0.18
4.19, 0.00, -0.17
4.20, 0.00, -0.12
4.20, 0.00, -0.07
4.21, 0.00, -0.04
4.22, 0.00, 0.01
4.22, 0.00, 0.02
4.23, 0.00, -0.02
4.23, 0.00, -0.03
4.24, -1.53, -0.04
4.25, 0.00, -0.03
4.25, 0.00, -0.01
4.26, 0.00, 0.01
4.27, 0.00, 0.05
4.27, 1.53, 0.10
4.28, 0.00, 0.13
4.28, 0.00, 0.10
4.29, 0.00, 0.07
4.30, 0.00, -0.01
4.30, 0.00, -0.06
4.31, 0.00, -0.07
4.32, 0.00, -0.06
4.32, 0.00, -0.02
4.33, 0.00, 0.01
4.33, 0.00, 0.04
4.34, 0.00, 0.03
4.35, 0.00, -0.01
4.35, 0.00, -0.03
4.36, 0.00, 0.00
4.37, 1.53, 0.02
4.37, 0.00, 0.05
4.38, 0.00, 0.05
4.38, 0.00, 0.03
4.39, 0.00, 0.01
4.40, 0.00, -0.03
4.40, 0.00, -0.04
4.41, 0.00, -0.02
4.42, 0.00, 0.02
4.42, 0.00, 0.03
4.43, 0.00, -0.01
4.43, 0.00, -0.05
4.44, 0.00, -0.07
4.45, 0.00, -0.05
4.45, 0.00, 0.00
4.46, 0.00, 0.01
4.47, 0.00, -0.02
